Customer ID,frequency,monetary_total,n_purchase_days,n_orders_items,recency,tenure_days,customer_age,aov,rev_30d,rev_90d,rev_180d,rev_365d,revenue_growth_rate,revenue_trend_ratio,freq_rate,maturity,recent_ratio,avg_basket_rev,avg_basket_qty,avg_uniq_prods,max_order,order_cv,n_orders,q4_frac,weekend_ratio,fav_dow,n_countries,is_uk,cancel_count,return_rate,actual_holdout,pred_3stage,pred_xgb,p_buy,pred_tier,segment,health_score,health_grade
15822.0,4,954.59,4,575,119,241,359,238.6475,0.0,0.0,313.17,954.59,0.0,0.0,0.01652892561983471,0.011111111111111112,0.0,238.6475,143.75,7.5,474.32,0.6573639533370427,4,0.49636350317604827,0.6875,6,1,1,2.0,0.4,440.2,313.72365849283597,227.44116,0.6997219,1,Growth,15.7,F
15823.0,2,3867.17,2,1773,355,3,357,1933.585,0.0,0.0,0.0,3867.17,0.0,0.0,0.5,0.00558659217877095,0.0,1933.585,886.5,77.0,3796.37,1.3617265774236675,2,0.9997414798212074,0.0,1,1,1,3.0,1.0,15.0,8.779641947060554,296.37872,0.53925925,0,High Value,2.6,F
15824.0,2,890.94,2,478,79,79,158,445.47,0.0,496.14,890.94,890.94,0.2560384032339565,1.2560384032339564,0.025,0.012578616352201259,0.5562481781285736,445.47,239.0,13.0,496.14,0.16049947634879097,2,0.0,0.6153846153846154,6,1,1,0.0,0.0,0.0,198.9958701591204,178.84508,0.32189927,1,Growth,18.2,F
15826.0,1,943.97,1,861,194,1,194,943.97,0.0,0.0,0.0,943.97,0.0,0.0,0.5,0.005128205128205128,0.0,943.97,861.0,51.0,943.97,0.0,1,0.0,0.0,3,1,1,2.0,1.0,720.0,516.4704612058922,373.13327,0.71837837,1,Growth,11.2,F
15827.0,14,1767.05,11,833,47,280,326,126.21785714285714,0.0,205.65,707.95,1767.05,-0.5894098946950128,0.4105901053049871,0.0498220640569395,0.03363914373088685,0.11631458386357853,126.21785714285714,59.5,7.285714285714286,240.75,0.5818086306241654,14,0.11631458386357851,0.0,3,1,1,14.0,0.9333333333333333,911.69,856.4313626734947,1051.2351,0.9561663,1,Growth,19.8,F
15828.0,1,1108.82,1,367,1,1,1,1108.82,1108.82,1108.82,1108.82,1108.82,0.0,0.0,0.5,0.5,0.9990989529833667,1108.82,367.0,74.0,1108.82,0.0,1,0.9990989529833667,0.0,0,1,1,0.0,0.0,0.0,241.40279070100405,393.74487,0.12514736,2,At Risk,22.1,D
15833.0,1,80.4,1,24,363,1,363,80.4,0.0,0.0,0.0,80.4,0.0,0.0,0.5,0.0027472527472527475,0.0,80.4,24.0,5.0,80.4,0.0,1,0.9877149877149877,0.0,2,1,1,0.0,0.0,0.0,2.3555699212092236,51.57082,0.018875219,0,At Risk,1.9,F
15834.0,3,1539.24,2,854,2,48,50,513.08,402.54,1539.24,1539.24,1539.24,0.0,0.0,0.061224489795918366,0.0392156862745098,0.9993507505323845,513.08,284.6666666666667,35.0,1136.7,1.0933016136076525,3,0.9993507505323845,0.2857142857142857,0,1,1,2.0,0.5,1270.27,1046.6452906005215,733.33374,0.8042781,2,Growth,22.4,D
15837.0,1,385.03000000000003,1,216,111,1,111,385.03000000000003,0.0,0.0,385.03000000000003,385.03000000000003,0.0,0.0,0.5,0.008928571428571428,0.0,385.03000000000003,216.0,28.0,385.03000000000003,0.0,1,0.0,0.0,2,1,1,0.0,0.0,0.0,30.790442146826535,87.98259,0.15054941,0,At Risk,15.7,F
15838.0,15,39562.42,14,45746,6,345,350,2637.4946666666665,23165.86,36991.86,37671.86,39562.42,10.0,54.321380323054335,0.04335260115606936,0.039886039886039885,0.9350015746869205,2637.4946666666665,3049.733333333333,2.533333333333333,17022.239999999998,1.6712483984853466,15,0.7913355316603062,0.15384615384615385,3,1,1,4.0,0.25,6102.9,5228.565413908858,6435.63,0.8416041,2,VIP,52.3,C
15841.0,5,1518.35,5,1449,12,344,355,303.66999999999996,191.19,598.79,914.6,1518.35,0.8932167545216374,1.8932167545216374,0.014492753623188406,0.014044943820224719,0.3941093230657847,303.67,289.8,9.0,407.6,0.2536730953265623,5,0.5232105834731957,0.1111111111111111,4,1,1,3.0,0.5,613.26,565.837723559438,463.10815,0.91769373,1,Growth,23.4,D
15842.0,2,548.8,2,296,19,135,153,274.4,376.25,376.25,548.8,548.8,1.173725151253241,2.173725151253241,0.014705882352941176,0.012987012987012988,0.6843397599126956,274.4,148.0,12.5,376.25,0.5230125320541023,2,0.6843397599126956,0.0,3,1,1,1.0,0.3333333333333333,0.0,42.03505052114883,151.5422,0.18698569,0,At Risk,23.1,D
15845.0,3,714.51,3,202,162,146,308,238.17,0.0,0.0,118.55000000000001,714.51,0.0,0.0,0.02040816326530612,0.009708737864077669,0.0,238.17,67.33333333333333,12.0,379.92,0.552254973964505,3,0.0,0.0,1,1,1,3.0,0.75,1537.16,121.01118268896971,246.01807,0.61526024,0,Growth,13.2,F
15846.0,1,107.01,1,79,11,1,11,107.01,107.01,107.01,107.01,107.01,0.0,0.0,0.5,0.08333333333333333,0.9907415980001851,107.01,79.0,27.0,107.01,0.0,1,0.9907415980001851,0.0,4,1,1,0.0,0.0,0.0,23.50784233211084,103.30506,0.1491447,0,At Risk,21.2,D
15847.0,3,433.3,3,194,54,214,267,144.43333333333334,0.0,352.68,352.68,433.3,0.0,0.0,0.013953488372093023,0.011194029850746268,0.8120653925857702,144.43333333333334,64.66666666666667,8.666666666666666,207.24,0.43536100520334425,3,0.33488372093023255,0.0,2,1,1,0.0,0.0,180.68,145.25329300565318,97.895874,0.82872754,0,Growth,19.2,F
15848.0,1,137.99,1,45,247,1,247,137.99,0.0,0.0,0.0,137.99,0.0,0.0,0.5,0.004032258064516129,0.0,137.99,45.0,34.0,137.99,0.0,1,0.0,1.0,6,1,1,0.0,0.0,0.0,6.231704543843648,60.647465,0.043265704,0,At Risk,8.2,F
15850.0,4,771.87,4,1036,2,350,352,192.9675,554.58,554.58,665.22,771.87,3.9765317090648518,4.976531709064852,0.011396011396011397,0.0113314447592068,0.7175592272956642,192.9675,259.0,51.75,410.24,0.7518348436046446,4,0.8555513863909843,0.3211009174311927,1,1,1,0.0,0.0,0.0,9.034528824258814,162.39792,0.075666055,0,At Risk,29.4,D
15851.0,1,109.73,1,67,152,1,152,109.73,0.0,0.0,109.73,109.73,0.0,0.0,0.5,0.006535947712418301,0.0,109.73,67.0,8.0,109.73,0.0,1,0.0,0.0,3,1,1,0.0,0.0,0.0,8.048387748296932,59.40278,0.0481415,0,At Risk,13.5,F
15852.0,1,96.55,1,12,152,1,152,96.55,0.0,0.0,96.55,96.55,0.0,0.0,0.5,0.006535947712418301,0.0,96.55,12.0,11.0,96.55,0.0,1,0.0,0.0,3,1,1,0.0,0.0,103.21000000000001,16.62340284207312,4.127505,0.16118976,0,At Risk,13.5,F
15854.0,9,2609.16,9,765,2,353,355,289.90666666666664,792.2900000000001,792.2900000000001,1708.8300000000002,2609.16,-0.1354164396102622,0.8645835603897378,0.025423728813559324,0.025280898876404494,0.3035407791093267,289.9066666666667,85.0,13.11111111111111,592.2,0.5230956409364543,9,0.5304234223189385,0.1694915254237288,2,1,1,0.0,0.0,1584.39,1396.2552886171034,608.65283,0.91801167,2,Growth,22.7,D
15855.0,1,340.48,1,242,102,1,102,340.48,0.0,0.0,340.48,340.48,0.0,0.0,0.5,0.009708737864077669,0.0,340.48,242.0,15.0,340.48,0.0,1,0.0,0.0,4,1,1,0.0,0.0,342.51,116.0402181693662,86.52627,0.31471318,1,Growth,16.2,F
15856.0,25,16132.31,23,8684,0,363,362,645.2923999999999,4160.86,5928.02,8458.06,16132.31,1.3425232315569886,2.3425232315569886,0.06868131868131869,0.06336088154269973,0.3674397876195276,645.2923999999999,347.36,18.72,1250.45,0.5496874988350466,25,0.5138102472462253,0.0379746835443038,4,1,1,6.0,0.23076923076923078,6816.2,6841.263983688899,6859.9346,0.99350137,2,VIP,29.3,D
15857.0,1,273.48,1,276,56,1,56,273.48,0.0,273.48,273.48,273.48,0.0,0.0,0.5,0.017543859649122806,0.996356747303993,273.48,276.0,10.0,273.48,0.0,1,0.996356747303993,0.0,1,1,1,0.0,0.0,0.0,32.00175386441538,67.13568,0.15286638,0,At Risk,18.8,F
15858.0,8,2124.84,8,1552,54,302,355,265.605,0.0,425.64,650.18,2124.84,0.8916378469451095,1.8916378469451096,0.026402640264026403,0.02247191011235955,0.20022202987995333,265.605,194.0,30.875,515.09,0.6595887621291963,8,0.32106367365370864,0.0,3,1,1,2.0,0.2222222222222222,816.22,748.6010456443764,436.45956,0.9423264,1,Growth,21.5,D
15859.0,1,438.46,1,174,58,1,58,438.46,0.0,438.46,438.46,438.46,0.0,0.0,0.5,0.01694915254237288,0.99772448004369,438.46,174.0,22.0,438.46,0.0,1,0.99772448004369,1.0,6,1,1,0.0,0.0,0.0,20.841316389727353,115.22906,0.09129868,0,At Risk,18.7,F
15860.0,9,1393.64,9,821,2,357,359,154.8488888888889,599.78,776.72,776.72,1393.64,0.0,0.0,0.025139664804469275,0.025,0.556932254918832,154.8488888888889,91.22222222222223,21.333333333333332,230.88,0.3430812189341975,9,0.7688865943899503,0.6748768472906403,6,1,1,0.0,0.0,420.26,357.85511509643584,418.7693,0.8181129,1,Growth,22.8,D
15861.0,4,1213.98,4,1305,82,225,306,303.495,0.0,307.76,307.76,1213.98,0.0,0.0,0.017699115044247787,0.013029315960912053,0.25330458114536863,303.495,326.25,60.75,413.75,0.35018236099259903,4,0.0,0.0,3,1,1,3.0,0.6,716.24,589.8472259748814,353.80984,0.8282691,1,Growth,17.8,F
15862.0,9,1674.26,6,930,13,336,348,186.0288888888889,139.09,139.09,435.52,1674.26,-0.5289984197962546,0.47100158020374544,0.026706231454005934,0.017191977077363897,0.08302591836491052,186.0288888888889,103.33333333333333,37.666666666666664,296.43,0.31821351773321216,9,0.4172844812148562,0.0,3,1,1,0.0,0.0,491.01,386.0768245962099,377.10068,0.79563,1,Growth,21.2,D
15863.0,3,286.26,3,143,243,106,348,95.42,0.0,0.0,0.0,286.26,0.0,0.0,0.028037383177570093,0.008595988538681949,0.0,95.42,47.666666666666664,19.666666666666668,137.3,0.674906749990717,3,0.4779642136044002,0.0,3,1,1,0.0,0.0,0.0,16.942991635671206,58.96561,0.16308868,0,At Risk,8.7,F
15864.0,1,244.44000000000003,1,294,7,1,7,244.44000000000003,244.44000000000003,244.44000000000003,244.44000000000003,244.44000000000003,0.0,0.0,0.5,0.125,0.9959256844850065,244.44000000000003,294.0,3.0,244.44000000000003,0.0,1,0.9959256844850065,0.0,1,1,1,2.0,1.0,242.42000000000002,141.7575672473813,258.11917,0.5764167,0,Growth,21.5,D
15865.0,2,1346.29,2,773,39,291,329,673.145,0.0,639.74,639.74,1346.29,0.0,0.0,0.00684931506849315,0.006060606060606061,0.47483466811154246,673.145,386.5,43.0,706.55,0.07007662157410231,2,0.47483466811154235,0.0,1,1,1,0.0,0.0,313.93,208.57489068474206,264.6163,0.67260975,0,Growth,20.0,D
15867.0,16,5066.27,15,2930,0,352,351,316.641875,581.96,1248.37,1803.84,5066.27,1.2451704494402211,2.245170449440221,0.0453257790368272,0.04261363636363636,0.24635947956197318,316.641875,183.125,34.6875,617.55,0.4967755022937741,16,0.3052393103189686,0.06474820143884892,4,1,1,4.0,0.23529411764705882,1751.05,1782.7613142454647,1971.4781,0.99552107,2,High Value,26.3,D
15868.0,1,94.53,1,57,209,1,209,94.53,0.0,0.0,0.0,94.53,0.0,0.0,0.5,0.004761904761904762,0.0,94.53,57.0,4.0,94.53,0.0,1,0.0,0.0,2,1,1,0.0,0.0,0.0,10.095434046897935,60.859093,0.077813,0,At Risk,10.3,F
15869.0,1,171.47,1,98,252,1,252,171.47,0.0,0.0,0.0,171.47,0.0,0.0,0.5,0.003952569169960474,0.0,171.47,98.0,18.0,171.47,0.0,1,0.0,0.0,1,1,1,0.0,0.0,149.64,90.66411029410665,62.103775,0.5791919,0,Growth,8.0,F
15870.0,3,506.02,2,171,22,50,72,168.67333333333332,138.28,506.02,506.02,506.02,0.0,0.0,0.058823529411764705,0.0273972602739726,0.9980276912153366,168.67333333333332,57.0,22.333333333333332,206.25,0.20362469443977552,3,0.27273085874324493,0.8115942028985508,6,1,1,0.0,0.0,0.0,40.60469273340959,135.42303,0.26379755,0,At Risk,21.0,D
15871.0,1,33.099999999999994,1,5,63,1,63,33.099999999999994,0.0,33.099999999999994,33.099999999999994,33.099999999999994,0.0,0.0,0.5,0.015625,0.9706744868035191,33.099999999999994,5.0,5.0,33.099999999999994,0.0,1,0.0,0.0,1,1,1,0.0,0.0,0.0,13.135905321659266,205.93282,0.081929654,0,At Risk,18.3,F
15872.0,2,413.0,2,280,4,172,176,206.5,293.96,293.96,413.0,413.0,1.4571809396867708,2.4571809396867708,0.011560693641618497,0.011299435028248588,0.710048309178744,206.5,140.0,35.5,293.96,0.59608249718145,2,0.7100483091787437,0.0,4,1,1,0.0,0.0,0.0,20.250847199145937,74.462105,0.11177707,0,At Risk,24.4,D
15873.0,4,313.91999999999996,2,1152,125,2,126,78.47999999999999,0.0,0.0,313.91999999999996,313.91999999999996,0.0,0.0,1.3333333333333333,0.015748031496062992,0.0,78.48,288.0,1.5,138.24,0.6626414309035945,4,0.0,0.0,1,1,1,1.0,0.2,0.0,17.09292215142341,139.16931,0.090104,0,At Risk,15.3,F
15874.0,14,6878.88,10,2568,13,314,327,491.34857142857146,2316.92,2611.92,3562.37,6878.88,1.7462504598244784,2.7462504598244784,0.044444444444444446,0.03048780487804878,0.3796461566190108,491.34857142857146,183.42857142857142,15.642857142857142,1109.24,0.6626438576006991,14,0.37964615661901085,0.0,3,1,1,4.0,0.26666666666666666,2162.8,2338.0363876988704,2286.2139,0.9944786,2,High Value,26.8,D
15875.0,1,108.52,1,74,272,1,272,108.52,0.0,0.0,0.0,108.52,0.0,0.0,0.5,0.003663003663003663,0.0,108.52,74.0,18.0,108.52,0.0,1,0.0,0.0,2,1,1,0.0,0.0,0.0,6.4245384325136,62.103775,0.043298215,0,At Risk,6.9,F
15876.0,2,1449.1399999999999,2,886,35,40,74,724.5699999999999,0.0,1449.1399999999999,1449.1399999999999,1449.1399999999999,0.0,0.0,0.04878048780487805,0.02666666666666667,0.9993104114085537,724.5699999999999,443.0,5.5,730.8,0.012142936578943902,2,0.4953590687795661,0.0,1,1,1,0.0,0.0,0.0,46.06461501967351,545.46356,0.07332745,1,At Risk,20.4,D
15878.0,2,330.77,2,243,187,172,359,165.385,0.0,0.0,0.0,330.77,0.0,0.0,0.011560693641618497,0.005555555555555556,0.0,165.385,121.5,25.0,212.13,0.3973159417803908,2,0.6393887331585135,0.5686274509803921,6,1,1,0.0,0.0,0.0,32.15521411854775,90.4025,0.22884755,0,At Risk,11.7,F
15879.0,4,1137.8,4,639,30,318,348,284.45,0.0,424.28,532.08,1137.8,2.9088235294117646,3.9088235294117646,0.012539184952978056,0.011461318051575931,0.37256761503336844,284.45,159.75,44.25,484.68,0.6934662349572049,4,0.47885493501931853,0.41899441340782123,6,1,1,0.0,0.0,0.0,38.03460429272832,94.36783,0.20347475,0,At Risk,25.9,D
15882.0,4,608.3,4,374,13,342,355,152.075,140.66,140.66,260.36,608.3,0.1736536868268432,1.1736536868268432,0.011661807580174927,0.011235955056179775,0.23085507959954046,152.075,93.5,9.0,181.63,0.17908844022378864,4,0.5289512555391434,0.0,0,1,1,2.0,0.4,514.08,189.12563690790648,259.6196,0.8719205,0,Growth,21.8,D
15884.0,2,244.60000000000002,2,152,58,304,362,122.30000000000001,0.0,7.9,7.9,244.60000000000002,0.0,0.0,0.006557377049180328,0.005509641873278237,0.03216612377850163,122.30000000000001,76.0,7.0,236.70000000000002,1.3121332646835526,2,0.995928338762215,0.07142857142857142,3,1,1,1.0,0.3333333333333333,0.0,40.38633130477865,59.26596,0.2028818,0,At Risk,18.7,F
15885.0,12,1572.47,12,511,9,304,313,131.03916666666666,127.5,551.64,1067.62,1572.47,0.06897752330844514,1.068977523308445,0.03934426229508197,0.03821656050955414,0.3505881904326107,131.03916666666666,42.583333333333336,8.083333333333334,260.56,0.5605017417528279,12,0.18287606373175214,0.010309278350515464,1,1,1,5.0,0.38461538461538464,0.0,1140.2842419884837,1169.3838,0.5401364,2,Growth,22.9,D
15886.0,3,871.78,2,520,42,182,224,290.5933333333333,0.0,577.41,577.41,871.78,0.0,0.0,0.01639344262295082,0.008888888888888889,0.6615756548041889,290.5933333333333,173.33333333333334,16.666666666666668,427.90999999999997,0.4775260679854897,3,0.661575654804189,0.0,1,1,1,0.0,0.0,0.0,67.54458472495116,153.34247,0.3549312,0,Growth,19.9,F
15887.0,3,1027.15,3,605,32,149,181,342.3833333333334,0.0,585.0,585.0,1027.15,0.0,0.0,0.02,0.016483516483516484,0.5689831250303944,342.3833333333334,201.66666666666666,12.333333333333334,442.15,0.37938331394957386,3,0.37932208335359624,0.13513513513513514,2,1,1,0.0,0.0,0.0,38.00356403144724,155.1094,0.22573979,0,At Risk,20.5,D
15888.0,2,260.85,2,63,26,126,152,130.425,179.1,179.1,260.85,260.85,1.1764350453172205,2.1764350453172203,0.015748031496062992,0.013071895424836602,0.6839793775062057,130.425,31.5,13.5,179.1,0.5237728373483765,2,0.6839793775062057,0.0,3,1,1,1.0,0.3333333333333333,0.0,41.149263566385116,104.01406,0.21371086,0,At Risk,22.7,D
15889.0,6,1006.28,6,593,6,350,355,167.71333333333334,239.31,239.31,239.31,1006.28,0.0,0.0,0.017094017094017096,0.016853932584269662,0.23758041458184417,167.71333333333334,98.83333333333333,35.0,269.72,0.6159554397933257,6,0.5900643316654754,0.0,3,1,1,1.0,0.14285714285714285,268.67,177.3033742791922,140.32115,0.69526184,0,Growth,22.1,D
15890.0,5,535.65,3,119,20,211,230,107.13,248.70000000000002,248.70000000000002,248.70000000000002,535.65,0.0,0.0,0.02358490566037736,0.012987012987012988,0.4634305413211591,107.13,23.8,2.0,263.2,0.9540639885491848,5,0.4634305413211591,0.0,2,1,1,0.0,0.0,0.0,12.397054874814785,89.6167,0.069442645,0,At Risk,21.2,D
15892.0,1,128.2,1,46,295,1,295,128.2,0.0,0.0,0.0,128.2,0.0,0.0,0.5,0.0033783783783783786,0.0,128.2,46.0,38.0,128.2,0.0,1,0.0,0.0,0,1,1,0.0,0.0,0.0,13.847136741385384,65.23858,0.096245565,0,At Risk,5.6,F
15893.0,1,305.28000000000003,1,288,107,1,107,305.28000000000003,0.0,0.0,305.28000000000003,305.28000000000003,0.0,0.0,0.5,0.009259259259259259,0.0,305.28000000000003,288.0,1.0,305.28000000000003,0.0,1,0.0,1.0,6,1,1,0.0,0.0,0.0,45.562112479819916,74.10763,0.18938363,0,At Risk,15.9,F
15898.0,20,3608.87,19,1590,44,310,354,180.4435,0.0,567.52,1191.52,3608.87,-0.09036800000000003,0.909632,0.06430868167202572,0.05352112676056338,0.15721341765769958,180.4435,79.5,26.55,397.02,0.66565753490279,20,0.26287373229506883,0.09737827715355805,4,1,1,4.0,0.19047619047619047,997.94,1029.5481008340503,706.8925,0.9403915,2,High Value,21.7,D
15900.0,3,549.29,3,440,39,149,188,183.09666666666666,0.0,413.07,413.07,549.29,0.0,0.0,0.02,0.015873015873015872,0.7506405713351143,183.09666666666666,146.66666666666666,26.0,281.07,0.4610275078195447,3,0.7506405713351143,0.0,0,1,1,1.0,0.25,0.0,84.37769527288765,156.63022,0.37313008,0,Growth,20.0,D
15901.0,3,318.14,3,314,77,93,169,106.04666666666667,0.0,117.8,318.14,318.14,-0.4099533128042118,0.5900466871957882,0.031914893617021274,0.01764705882352941,0.36911700194272107,106.04666666666667,104.66666666666667,16.333333333333332,200.34,0.8193292771797716,3,0.0,0.0,0,1,1,2.0,0.5,0.0,59.714750523993644,201.01085,0.32675546,0,Growth,17.1,F
15902.0,1,145.01,1,124,6,1,6,145.01,145.01,145.01,145.01,145.01,0.0,0.0,0.5,0.14285714285714285,0.9931511540305459,145.01,124.0,18.0,145.01,0.0,1,0.9931511540305459,0.0,2,1,1,0.0,0.0,0.0,33.84039488410053,101.89547,0.19596815,0,At Risk,21.5,D
15903.0,5,3813.0800000000004,5,1516,4,317,320,762.6160000000001,2238.7200000000003,3458.88,3773.28,3813.0800000000004,9.96981610653139,10.96981610653139,0.015723270440251572,0.01557632398753894,0.9068713818273344,762.6160000000001,303.2,8.4,1220.16,0.7195309961574501,5,0.9068713818273344,0.0,0,1,1,3.0,0.5,641.6400000000001,609.7322053713433,1739.472,0.9507025,1,High Value,41.2,C
15905.0,1,114.69,1,82,169,1,169,114.69,0.0,0.0,114.69,114.69,0.0,0.0,0.5,0.0058823529411764705,0.0,114.69,82.0,22.0,114.69,0.0,1,0.0,0.0,0,1,1,0.0,0.0,0.0,20.279535569059135,65.23858,0.13025497,0,At Risk,12.5,F
15906.0,3,962.5,3,205,0,77,76,320.8333333333333,555.2,962.5,962.5,962.5,0.0,0.0,0.038461538461538464,0.03896103896103896,0.9989621172807472,320.8333333333333,68.33333333333333,17.0,555.2,0.6937115240168745,3,0.8841203943954333,0.0,1,1,1,2.0,0.5,683.16,590.237140884903,410.78128,0.87349015,1,Growth,22.3,D
15908.0,2,758.62,2,173,116,22,138,379.31,0.0,0.0,758.62,758.62,0.0,0.0,0.08695652173913043,0.014388489208633094,0.0,379.31,86.5,18.5,575.2,0.7284328435572708,2,0.0,0.0,3,1,1,0.0,0.0,0.0,38.07049708132672,129.63654,0.18107197,0,At Risk,15.6,F
15910.0,7,1432.29,7,1145,26,288,313,204.61285714285714,420.8,420.8,873.63,1432.29,-0.07057708833704245,0.9294229116629575,0.02422145328719723,0.022292993630573247,0.2935902713337845,204.61285714285714,163.57142857142858,47.0,420.8,0.5412374935304161,7,0.2935902713337845,0.0,3,1,1,0.0,0.0,550.61,443.3644319255254,364.6724,0.777509,1,Growth,21.1,D
15911.0,8,1683.79,7,784,249,107,356,210.47375,0.0,0.0,0.0,1683.79,0.0,0.0,0.07407407407407407,0.0196078431372549,0.0,210.47375,98.0,31.875,366.58,0.48378191804356013,8,0.5021694098374277,0.0,2,1,1,2.0,0.2222222222222222,0.0,46.189144197946916,350.36728,0.21445653,0,At Risk,9.0,F
15912.0,7,810.08,4,574,62,294,355,115.72571428571429,0.0,155.09,155.09,810.08,0.0,0.0,0.023728813559322035,0.011235955056179775,0.1912141835577255,115.72571428571428,82.0,10.571428571428571,165.5,0.4132049720562975,7,0.5372959510775757,0.0,3,1,1,0.0,0.0,141.49,124.82676719052324,124.00313,0.86470956,0,Growth,19.1,F
15913.0,1,6.300000000000001,1,3,160,1,160,6.300000000000001,0.0,0.0,6.300000000000001,6.300000000000001,0.0,0.0,0.5,0.006211180124223602,0.0,6.300000000000001,3.0,1.0,6.300000000000001,0.0,1,0.0,0.0,2,1,1,0.0,0.0,0.0,5.2550379445480075,-162.67789,0.05993267,0,At Risk,13.0,F
15914.0,2,205.99,1,149,4,1,4,102.995,205.99,205.99,205.99,205.99,0.0,0.0,1.0,0.2,0.9951688487366539,102.99499999999999,74.5,6.5,198.79,1.302702901173428,2,0.9951688487366539,0.0,4,1,1,0.0,0.0,0.0,31.266981976793886,15.842909,0.16162448,0,At Risk,21.8,D
15915.0,1,364.24,1,413,27,1,27,364.24,364.24,364.24,364.24,364.24,0.0,0.0,0.5,0.03571428571428571,0.9972620742525463,364.24,413.0,104.0,364.24,0.0,1,0.9972620742525463,0.0,2,1,1,0.0,0.0,0.0,39.252243459759484,116.39762,0.2523768,0,At Risk,20.4,D
15916.0,5,1642.3799999999999,5,866,19,336,355,328.476,560.93,560.93,560.93,1642.3799999999999,0.0,0.0,0.01483679525222552,0.014044943820224719,0.34132702113935914,328.476,173.2,29.8,560.93,0.4892327674870228,5,0.5777422142170405,0.2129032258064516,3,1,1,4.0,0.6666666666666666,733.6,578.50778342165,466.58478,0.8096085,1,Growth,21.4,D
15917.0,4,407.07,3,206,232,132,363,101.7675,0.0,0.0,0.0,407.07,0.0,0.0,0.03007518796992481,0.008241758241758242,0.0,101.7675,51.5,30.5,181.65,0.6083239134011145,4,0.7065454456343275,0.0,3,1,1,0.0,0.0,123.1,72.31922938411117,88.54393,0.5625123,0,Growth,9.4,F
15918.0,1,248.65,1,87,257,1,257,248.65,0.0,0.0,0.0,248.65,0.0,0.0,0.5,0.003875968992248062,0.0,248.65,87.0,21.0,248.65,0.0,1,0.0,0.0,3,1,1,0.0,0.0,142.0,52.70168540655868,60.647465,0.36149216,0,Growth,7.7,F
15920.0,5,401.64,4,139,50,302,351,80.328,0.0,134.6,237.15,401.64,0.3095123128923225,1.3095123128923225,0.0165016501650165,0.011363636363636364,0.3342936618319094,80.328,27.8,8.8,134.6,0.6441862291836153,5,0.6362755811643155,0.0,0,1,1,0.0,0.0,0.0,32.78302004150146,112.727135,0.21957661,0,At Risk,20.1,D
15921.0,3,442.58,3,171,22,244,266,147.52666666666667,171.53,342.4,342.4,442.58,0.0,0.0,0.012244897959183673,0.011235955056179775,0.7719013481220974,147.52666666666667,57.0,17.666666666666668,171.53,0.276076646401194,3,0.7719013481220974,0.0,0,1,1,0.0,0.0,0.0,38.4979452439602,107.25318,0.23117127,0,At Risk,20.9,D
15924.0,1,102.82,1,103,357,1,357,102.82,0.0,0.0,0.0,102.82,0.0,0.0,0.5,0.002793296089385475,0.0,102.82,103.0,14.0,102.82,0.0,1,0.9903679445193604,0.0,1,1,1,0.0,0.0,0.0,3.369656851708527,59.469284,0.022175899,0,At Risk,2.2,F
15926.0,1,134.44,1,155,168,1,168,134.44,0.0,0.0,134.44,134.44,0.0,0.0,0.5,0.005917159763313609,0.0,134.44,155.0,7.0,134.44,0.0,1,0.0,0.0,1,1,1,0.0,0.0,0.0,7.373037881845335,66.36282,0.045399014,0,At Risk,12.6,F
15927.0,1,106.54,1,66,273,1,273,106.54,0.0,0.0,0.0,106.54,0.0,0.0,0.5,0.0036496350364963502,0.0,106.54,66.0,13.0,106.54,0.0,1,0.0,0.0,1,1,1,0.0,0.0,0.0,12.744094513215146,62.103775,0.06713138,0,At Risk,6.8,F
15928.0,1,293.53,1,164,282,1,282,293.53,0.0,0.0,0.0,293.53,0.0,0.0,0.5,0.0035335689045936395,0.0,293.53,164.0,11.0,293.53,0.0,1,0.0,1.0,6,1,1,0.0,0.0,0.0,24.439392539289656,69.08268,0.12119943,0,At Risk,6.3,F
15929.0,1,594.0,1,120,270,1,270,594.0,0.0,0.0,0.0,594.0,0.0,0.0,0.5,0.0036900369003690036,0.0,594.0,120.0,1.0,594.0,0.0,1,0.0,0.0,4,1,1,0.0,0.0,0.0,638.610600517859,147.93178,0.12057815,2,At Risk,7.0,F
15931.0,1,239.9,1,118,54,1,54,239.9,0.0,239.9,239.9,239.9,0.0,0.0,0.5,0.01818181818181818,0.995848899958489,239.9,118.0,14.0,239.9,0.0,1,0.995848899958489,0.0,3,1,1,0.0,0.0,0.0,23.775613173693273,58.940407,0.14083254,0,At Risk,18.9,F
15934.0,2,2190.66,2,2166,43,12,55,1095.33,0.0,2190.66,2190.66,2190.66,0.0,0.0,0.15384615384615385,0.03571428571428571,0.9995437248478323,1095.33,1083.0,14.5,1610.76,0.6648801879488515,2,0.9995437248478323,0.0,0,1,1,0.0,0.0,0.0,67.11187532681924,355.4824,0.09229874,1,At Risk,20.2,D
15936.0,2,282.79,2,211,5,89,93,141.395,111.17,111.17,282.79,282.79,-0.3501911713590546,0.6498088286409455,0.022222222222222223,0.02127659574468085,0.39173332393671373,141.395,105.5,9.5,171.62,0.30018332752362653,2,0.39173332393671384,0.5789473684210527,6,1,1,0.0,0.0,0.0,28.87616129276239,76.52001,0.21246798,0,At Risk,21.0,D
